energy,mu,pre_edge,post_edge,bkg,norm,flat,k,chik,k3chik,kwin,r,chir_mag,chir_re,chir_im,rwin,q,chiq_mag,chiq_re,chiq_im
24787.078,-1.25517546472608,-1.656456499239959,-1.2580108246172657,-1.2587679617937757,0.9334784163274616,1.0065957337523923,,,,,,,,,,,,,
24787.47,-1.25510054281355,-1.6565907345194857,-1.2581623815593659,-1.258915441609069,0.9339649674166279,1.0071225792870562,,,,,,,,,,,,,
24787.862,-1.25497785824362,-1.656724969799014,-1.2583139184320657,-1.259062900087386,0.9345626261982996,1.0077604858278444,,,,,,,,,,,,,
24788.254,-1.25553571508567,-1.6568592050785407,-1.2584654352353581,-1.2592103372498618,0.9335771782172215,1.0068152389195162,,,,,,,,,,,,,
24788.674,-1.25498753432717,-1.65700302859232,-1.2586277523965634,-1.2593682820081267,0.9351869504133132,1.008468031885971,,,,,,,,,,,,,
24789.066,-1.25550467322218,-1.6571372638718467,-1.2587792276274996,-1.2595156750833953,0.9342962223951787,1.0076174082331193,,,,,,,,,,,,,
24789.458,-1.25555866181947,-1.6572714991513733,-1.2589306827890425,-1.2596630469074568,0.934482895921727,1.0078441394385553,,,,,,,,,,,,,
24789.85,-1.25476787516748,-1.6574057344309017,-1.2590821178811709,-1.2598103975012656,0.9366347245242127,1.010035979033562,,,,,,,,,,,,,
24790.242,-1.25563695791973,-1.6575399697104283,-1.2592335329038775,-1.2599577268857334,0.9349252885028692,1.0083665073183867,,,,,,,,,,,,,
24790.634,-1.25574043169556,-1.6576742049899549,-1.259384927857198,-1.260105035081727,0.9349968473289404,1.0084779837642452,,,,,,,,,,,,,
24791.026,-1.25660641809208,-1.6578084402694833,-1.2595363027410968,-1.2602523221100732,0.9332946141928476,1.0068156215615591,,,,,,,,,,,,,
24791.418,-1.25744806658723,-1.6579426755490116,-1.2596876575555953,-1.26039958799155,0.9316489970033693,1.0052098286191202,,,,,,,,,,,,,
24791.782,-1.25676286224499,-1.6580673225942855,-1.2598281833416038,-1.2605363159645406,0.9335329105842662,1.0071306800546482,,,,,,,,,,,,,
24792.174,-1.25658124935024,-1.6582015578738138,-1.2599794994508215,-1.2606835411212975,0.9342676511480272,1.0079051548274487,,,,,,,,,,,,,
24792.566,-1.25677370035423,-1.6583357931533405,-1.2601307954906105,-1.260830745191798,0.9341322270496933,1.0078094182517874,,,,,,,,,,,,,
24792.93,-1.25701630060671,-1.658460440198616,-1.2602712667001086,-1.2609674158230466,0.9338578388688631,1.0075718409672332,,,,,,,,,,,,,
24793.322,-1.25720545377019,-1.6585946754781444,-1.2604225240346238,-1.2611145792853675,0.9337300863589514,1.0074836859420082,,,,,,,,,,,,,
24793.714,-1.25698108678801,-1.658728910757671,-1.2605737612997316,-1.261261721721677,0.9345642834491649,1.0083574338305135,,,,,,,,,,,,,
24794.107,-1.25667453266829,-1.6588634884741351,-1.260725364227909,-1.2614092184353929,0.9355904646349555,1.0094232198443505,,,,,,,,,,,,,
24794.499,-1.258361369281,-1.6589977237536635,-1.260876561302993,-1.2615563188275956,0.9319787319363442,1.005850944452196,,,,,,,,,,,,,
24794.891,-1.25773819196009,-1.65913195903319,-1.2610277383086839,-1.2617033982551775,0.9337406599966088,1.0076522831325647,,,,,,,,,,,,,
24795.283,-1.25787062845438,-1.6592661943127167,-1.2611788952449388,-1.2618504567385005,0.9337448444136376,1.0076958314833169,,,,,,,,,,,,,
24795.703,-1.25856625503462,-1.6594100178264979,-1.261340826834342,-1.2620079961805741,0.9324612147169921,1.0064543256223693,,,,,,,,,,,,,
24796.067,-1.25924332202933,-1.6595346648717717,-1.2614811489092617,-1.2621445109536096,0.9311761499987651,1.005205724876805,,,,,,,,,,,,,
24796.459,-1.25937407970003,-1.6596689001512983,-1.2616322456373013,-1.2622915067259106,0.931184239772517,1.0052530385251655,,,,,,,,,,,,,
24796.852,-1.25823679518008,-1.6598034778677642,-1.2617837076699203,-1.2624388565443143,0.9341429042597993,1.0082509800828048,,,,,,,,,,,,,
24797.244,-1.25930940678896,-1.6599377131472908,-1.2619347642079575,-1.2625858105571683,0.931960010042271,1.0061072162480507,,,,,,,,,,,,,
24797.608,-1.2597837945454,-1.6600623601925664,-1.262075013022958,-1.2627222492093877,0.9311464270988896,1.0053299268567546,,,,,,,,,,,,,
24798.0,-1.25966877543847,-1.6601965954720947,-1.2622260308557003,-1.2628691630817468,0.9317262541276348,1.0059487942302736,,,,,,,,,,,,,
24798.393,-1.2592558408392,-1.6603311731885588,-1.2623774137917465,-1.2630164308705738,0.9329999024824099,1.00726153565738,,,,,,,,,,,,,
24798.785,-1.26016391215159,-1.6604654084680872,-1.262528391434472,-1.2631633031415082,0.9311997694775501,1.0055003495054593,,,,,,,,,,,,,
24799.177,-1.26061680704787,-1.6605996437476138,-1.2626793490078043,-1.2633101546682017,0.9304584888068728,1.0047979690013544,,,,,,,,,,,,,
24799.569,-1.26070192242248,-1.6607338790271404,-1.2628302865117078,-1.2634569854705666,0.930572753791031,1.0049510874657184,,,,,,,,,,,,,
24799.99,-1.26088243879821,-1.660878044977859,-1.2629923679591357,-1.2636146556976284,0.930488193758899,1.0049082032835148,,,,,,,,,,,,,
24800.382,-1.25965885256019,-1.6610122802573857,-1.263143263839524,-1.263761443581454,0.9336468206832698,1.0081055868615088,,,,,,,,,,,,,
24800.774,-1.26090538283918,-1.6611465155369123,-1.2632941396504762,-1.2639082108019046,0.931059348848609,1.0055568249940903,,,,,,,,,,,,,
24801.195,-1.2609728700765,-1.6612906814876292,-1.2634561548409238,-1.2640658128110314,0.9312377224017837,1.0057767202672152,,,,,,,,,,,,,
24801.587,-1.26098490385196,-1.6614249167671558,-1.2636069890283395,-1.2642125372389672,0.9315219931663541,1.0060996041724457,,,,,,,,,,,,,
24801.979,-1.26202518874451,-1.6615591520466841,-1.2637578031463548,-1.264359241064104,0.9294142988445876,1.004030476305001,,,,,,,,,,,,,
24802.372,-1.26197295012157,-1.6616937297631482,-1.263908981847976,-1.264506298471706,0.9298488796138041,1.0045036750471508,,,,,,,,,,,,,
24802.736,-1.26143409963192,-1.6618183768084238,-1.2640489868752667,-1.2646424858773309,0.9313923381250936,1.0060828600004332,,,,,,,,,,,,,
24803.128,-1.26157454287813,-1.6619526120879522,-1.2641997421673707,-1.2647891294260578,0.9313778968672016,1.0061068483533808,,,,,,,,,,,,,
24803.521,-1.26377845555482,-1.6620871898044163,-1.2643508618930497,-1.2649361264609975,0.9265641146164088,1.0013315468829633,,,,,,,,,,,,,
24803.885,-1.26222423733455,-1.6622118368496919,-1.2644908122962804,-1.2650722580002076,0.9304695682873183,1.0052725999269365,,,,,,,,,,,,,
24804.278,-1.26362403204518,-1.662346414566156,-1.2646418931666048,-1.2652192153512996,0.9275263622684861,1.0023677843014043,,,,,,,,,,,,,
24804.642,-1.26276100985843,-1.6624710616114315,-1.2647818075816701,-1.2653553101686006,0.9298239239055152,1.0047008615941864,,,,,,,,,,,,,
24805.035,-1.26369454602693,-1.6626056393278974,-1.264932849596633,-1.2655022279083543,0.9279653499726114,1.0028805876674927,,,,,,,,,,,,,
24805.427,-1.2630213193821,-1.662739874607424,-1.2650834871857555,-1.2656487513540116,0.9298437050743076,1.004797098573991,,,,,,,,,,,,,
24805.82,-1.26348672246603,-1.6628744523238899,-1.2652344889081917,-1.26579562809356,0.9290741238742505,1.0040657236498083,,,,,,,,,,,,,
24806.212,-1.26531402495403,-1.6630086876034165,-1.2653850863072904,-1.2659421106819595,0.9251356329898849,1.000165295078396,,,,,,,,,,,,,
24806.605,-1.2640879257053,-1.6631432653198805,-1.2655360477371858,-1.2660889464986627,0.9283009023880298,1.0033686770220798,,,,,,,,,,,,,
24806.997,-1.26491624645427,-1.663277500599409,-1.265686604946282,-1.266235388306811,0.926686288815287,1.0017920322704552,,,,,,,,,,,,,
24807.39,-1.26439620930937,-1.663412078315873,-1.2658375260836294,-1.2663821832777187,0.9282090840424049,1.0033528463127768,,,,,,,,,,,,,
24807.782,-1.26417303402231,-1.6635463135954014,-1.2659880431027233,-1.2665285843823162,0.9290405089565718,1.004222146556227,,,,,,,,,,,,,
24808.147,-1.26574720048407,-1.6636713030776145,-1.266128174834634,-1.2666648834886287,0.9256693667507498,1.0008862289461113,,,,,,,,,,,,,
24808.539,-1.26593617322193,-1.663805538357141,-1.266278653097217,-1.2668112454138811,0.9255420339552171,1.0007966813227749,,,,,,,,,,,,,
24808.96,-1.26554099695791,-1.663949704307858,-1.2664402413288585,-1.2669684125708494,0.926796676644925,1.0020918525214015,,,,,,,,,,,,,
24809.352,-1.26598987513406,-1.6640839395873845,-1.266590677967919,-1.267114732497224,0.9260647398535327,1.0013976040756234,,,,,,,,,,,,,
24809.745,-1.26655087909355,-1.6642185173038504,-1.2667414782276438,-1.2672614053899762,0.9250727674955542,1.0004433693418138,,,,,,,,,,,,,
24810.138,-1.26665724713578,-1.6643530950203145,-1.266892258315437,-1.2674080579771192,0.9251383901384511,1.0005466826840401,,,,,,,,,,,,,
24810.53,-1.26799653229184,-1.664487330299841,-1.267042634643886,-1.267554317193169,0.9223351476385787,0.997780988232465,,,,,,,,,,,,,
24810.923,-1.26766871254128,-1.664621908016307,-1.267193374439124,-1.2677009292775065,0.923410797913843,0.9988942354767091,,,,,,,,,,,,,
24811.288,-1.26736318079723,-1.66474689749852,-1.2673333564360618,-1.2678370775804995,0.9244122962103527,0.999930610048626,,,,,,,,,,,,,
24811.68,-1.2678514133384,-1.6648811327780466,-1.267483673887412,-1.2679832776929132,0.9235888114832876,0.9991445364073174,,,,,,,,,,,,,
24812.073,-1.2674891115783,-1.6650157104945125,-1.267634354655378,-1.2681298305779483,0.9247446753965977,1.0003378599776358,,,,,,,,,,,,,
24812.466,-1.26820409726891,-1.6651502882109765,-1.2677850152513983,-1.2682763632691865,0.9233945036468019,0.9990251009599806,,,,,,,,,,,,,
24812.858,-1.26883317849553,-1.665284523490505,-1.2679352723921369,-1.2684225030055767,0.9222433702233724,0.9979112383249907,,,,,,,,,,,,,
24813.251,-1.26828622431513,-1.665419101206969,-1.2680858926956375,-1.2685689954166874,0.9238287810976541,0.9995339682010776,,,,,,,,,,,,,
24813.644,-1.26869767475307,-1.6655536789234349,-1.2682364928271852,-1.268715467690082,0.9231847070265258,0.9989271662068728,,,,,,,,,,,,,
24814.037,-1.26943202594286,-1.665688256639899,-1.268387072786794,-1.2688619198443964,0.9217894863610048,0.997569170693422,,,,,,,,,,,,,
24814.429,-1.2700467234981,-1.6658224919194256,-1.2685372494962976,-1.2690079793230757,0.9206718128961188,0.9964885809141907,,,,,,,,,,,,,
24814.85,-1.26947922231515,-1.6659666578701424,-1.268698513866056,-1.2691648219711467,0.9223273257455921,0.9981838688903727,,,,,,,,,,,,,
24815.243,-1.27050380565093,-1.6661012355866083,-1.2688490319240202,-1.2693112125019455,0.9202569537006082,0.9961505779989961,,,,,,,,,,,,,
24815.664,-1.27103080293388,-1.6662454015373251,-1.2690102515359527,-1.2694680106563578,0.9193663938310982,0.9952996891385203,,,,,,,,,,,,,
24816.057,-1.27118009220779,-1.6663799792537892,-1.26916072781286,-1.2696143596923106,0.9193321711288888,0.9953024503969373,,,,,,,,,,,,,
