mea_k,mea_chik,mea_k3chik,mea_r,mea_chir_mag,mea_chir_re,mea_chir_im,mea_q,mea_chiq_mag,mea_chiq_re,mea_chiq_im,fit_k,fit_chik,fit_k3chik,fit_r,fit_chir_mag,fit_chir_re,fit_chir_im,fit_q,fit_chiq_mag,fit_chiq_re,fit_chiq_im,win_k,win_r
0.5,-0.687707840568793,-0.08596348007109912,0.30679615757712825,0.3210625607154152,0.015285830505687669,-0.3206984740825735,0.5,0.4181796418390896,-0.16941122521965896,0.3823271499883879,0.5,-0.036689090036012686,-0.004586136254501586,0.30679615757712825,0.12378442111236684,0.03289664690395669,-0.11933312001535938,0.5,0.2369827631318461,-0.0573514494935965,0.22993834230634116,0.0,0.0
0.55,-0.661897631951505,-0.11012321851593167,0.3374757733348411,0.4103311155717358,-0.12203345211334062,-0.3917645478749273,0.55,0.43159319420471903,-0.265955372320163,0.3399123787358675,0.55,-0.03496520878287857,-0.005817336611251424,0.3374757733348411,0.2117886812225749,-0.07821850876954708,-0.19681542210880157,0.55,0.2452788405213965,-0.11907851281056159,0.21443417963175923,0.0,0.0
0.6000000000000001,-0.6296246724342652,-0.13599892924580137,0.36815538909255385,0.4636583665246623,-0.3023228779353787,-0.3515394121932677,0.6000000000000001,0.443753622350856,-0.3506404479911066,0.2719716043672615,0.6000000000000001,-0.032727645072732035,-0.007069171335710123,0.36815538909255385,0.27717720086417746,-0.2342722738999185,-0.14813406887229602,0.6000000000000001,0.2528651292871221,-0.17588552887001022,0.18167293233585954,0.0,0.0
0.65,-0.5842096760005155,-0.1604385822716416,0.3988350048502667,0.46818764941077284,-0.4232655765166595,-0.2001147840535641,0.65,0.4545841054869895,-0.4164861687568681,0.18217019568423368,0.65,-0.02989384637609216,-0.00820959756103431,0.3988350048502667,0.31123646317631254,-0.3106315826211413,0.019394738688242198,0.65,0.25969659979862086,-0.22282130352556168,0.13339036937550836,0.0,0.0
0.7000000000000001,-0.5468575764573224,-0.1875721487248616,0.4295146206079795,0.42105558758077066,-0.4205250640333485,-0.02113003437612368,0.7000000000000001,0.4640108525467986,-0.4577245586905779,0.076120297245364,0.7000000000000001,-0.02638525433445003,-0.009050142236716362,0.4295146206079795,0.30878108768604384,-0.23769571118697028,0.19709517750542932,0.7000000000000001,0.265729547387768,-0.2555740385367118,0.07276058810196213,0.0,0.0
0.75,-0.5232759571875505,-0.22075704443849786,0.46019423636569234,0.33235074027338235,-0.32226105827252055,0.08127007371314711,0.75,0.4719633463069573,-0.4703464199950494,-0.03903390135640477,0.75,-0.022132986334343283,-0.009337353609801072,0.46019423636569234,0.268859236970895,-0.06315266909751831,0.2613370040588038,0.75,0.27092173179906637,-0.27088979899967663,0.0041595142649150955,0.0,0.0
0.8,-0.4717079091638978,-0.24151444949191575,0.4908738521234052,0.24041380730267328,-0.23102067347702485,0.0665450762114583,0.8,0.4783746095551507,-0.4525045313005517,-0.15518349209729415,0.8,-0.01708471934447253,-0.008747376304369937,0.4908738521234052,0.1951873212388415,0.08256975561004913,0.17686244889996142,0.8,0.27523251733656395,-0.26690468162889025,-0.06719248115676865,0.0,0.0
0.8500000000000001,-0.4366515315678728,-0.2681586218241199,0.521553467881118,0.24318572557656118,-0.24314185176590797,-0.004619203832237853,0.8500000000000001,0.48318149222872564,-0.4047316425208523,-0.26392546670367195,0.8500000000000001,-0.01121264074389172,-0.006885962996842504,0.521553467881118,0.09747801173605024,0.09275694959614218,0.029968501357797078,0.8500000000000001,0.2786230129325171,-0.24335626455577056,-0.1356779710824694,0.0,0.0
0.9,-0.37965616552648246,-0.27676934466880576,0.5522330836388308,0.367327872251862,-0.36709836705087534,-0.012982859533285205,0.9,0.4863249805993851,-0.32994812337789564,-0.3572761153987169,0.9,-0.004522168996972829,-0.0032966611987931926,0.5522330836388308,0.0467212983590748,-0.02420812102374439,-0.03996056301977526,0.9,0.28105621159101596,-0.2016507397930246,-0.1957793993627006,0.0,0.0
0.9500000000000001,-0.33609027967258354,-0.2881554035342814,0.5829126993965437,0.5219978934770261,-0.506793602487463,0.1250681625044198,0.9500000000000001,0.48775053187213546,-0.23325377895150745,-0.42836112795909986,0.9500000000000001,0.002939047136140811,0.0025198655383487285,0.5829126993965437,0.15282595221746603,-0.14679192659088483,0.04251943036908526,0.9500000000000001,0.2824971288661148,-0.14477554288365524,-0.24257920356110735,0.0,0.0
1.0,-0.29824295918028454,-0.29824295918028454,0.6135923151542565,0.6526932534691969,-0.5281261584082396,0.3835247631237914,1.0,0.48740844029702224,-0.12151900303952036,-0.4720170755100465,1.0,0.011072557794836244,0.011072557794836244,0.6135923151542565,0.26010767074413155,-0.13870965020151418,0.2200355274061694,1.0,0.2829129402470913,-0.07706204756890364,-0.27221530556480894,0.0,0.0
1.05,-0.23748459168332547,-0.27491810044740966,0.6442719309119693,0.7297922241652283,-0.3625926155679227,0.6333429446892445,1.05,0.48525424442776804,-0.0028100881321183623,-0.48524610780495064,1.05,0.01972189468413814,0.022830558333725416,0.6442719309119693,0.34426688802736705,0.034387790756167685,0.3425451357689344,1.05,0.28227311757226525,-0.0038175705808413435,-0.2822473012427686,0.0,0.0
